Target_Date,Stock,news_count,avg_sentiment,avg_fused_score,avg_bert_score,avg_lexicon_score,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio,sentiment_momentum
2024-11-28,AOT,1,0.0,0.0012,0.0017,0.0,0,0,1,0.0,0.0,-0.6667
2024-11-28,PTT,4,-0.5,-0.1334,-0.0834,-0.25,1,3,0,0.25,0.75,-0.1667
2024-11-29,PTT,5,0.0,-0.0097,-0.0139,0.0,1,1,3,0.2,0.2,-0.5
2024-11-29,SCB,6,-0.6667,-0.2106,-0.0009,-0.7,0,4,2,0.0,0.667,-0.5556
2024-12-01,SCB,1,-1.0,-0.3131,-0.0187,-1.0,0,1,0,0.0,1.0,-0.5556
2024-12-02,DELTA,2,0.0,0.0096,0.0138,0.0,0,0,2,0.0,0.0,-0.3333
2024-12-02,PTT,2,-0.5,-0.1691,-0.0274,-0.5,0,1,1,0.0,0.5,-0.3333
2024-12-02,SCB,3,-0.3333,-0.1024,-0.0034,-0.3333,1,2,0,0.333,0.667,-0.6667
2024-12-03,ADVANC,2,0.0,-0.0266,0.0048,-0.1,0,0,2,0.0,0.0,-0.3333
2024-12-03,PTT,5,-0.4,-0.1193,-0.1215,-0.1143,0,2,3,0.0,0.4,-0.3
2024-12-03,SCB,2,0.0,0.0687,0.0063,0.2143,0,0,2,0.0,0.0,-0.4444
2024-12-04,ADVANC,1,-1.0,-0.3645,-0.0921,-1.0,0,1,0,0.0,1.0,-0.6667
2024-12-04,AOT,1,1.0,0.4336,0.1909,1.0,1,0,0,1.0,0.0,0.0
2024-12-04,PTT,1,1.0,0.1969,0.0398,0.5636,1,0,0,1.0,0.0,0.0333
2024-12-07,DELTA,1,0.0,0.0103,0.0147,0.0,0,0,1,0.0,0.0,0.0
2024-12-08,PTT,1,0.0,-0.0444,-0.0634,0.0,0,0,1,0.0,0.0,0.2
2024-12-09,ADVANC,1,-1.0,-0.315,-0.0215,-1.0,0,1,0,0.0,1.0,-0.6667
2024-12-09,DELTA,2,0.0,-0.0053,-0.0076,0.0,1,1,0,0.5,0.5,0.0
2024-12-09,SCB,1,-1.0,-0.315,-0.0215,-1.0,0,1,0,0.0,1.0,-0.4444
2024-12-10,PTT,1,0.0,0.0024,0.0035,0.0,0,0,1,0.0,0.0,0.3333
2024-12-11,PTT,2,0.0,-0.025,0.0072,-0.1,0,0,2,0.0,0.0,0.0
2024-12-11,SCB,1,-1.0,-0.3805,-0.115,-1.0,0,1,0,0.0,1.0,-0.6667
2024-12-12,DELTA,2,0.0,0.0554,0.0144,0.1512,0,0,2,0.0,0.0,0.0
2024-12-13,AOT,1,0.0,0.0229,-0.0063,0.0909,0,0,1,0.0,0.0,0.3333
2024-12-13,DELTA,1,0.0,-0.0005,-0.0007,0.0,0,0,1,0.0,0.0,0.0
2024-12-13,SCB,4,0.25,0.0744,0.011,0.2222,1,0,3,0.25,0.0,-0.5833
2024-12-14,SCB,1,-1.0,-0.307,-0.01,-1.0,0,1,0,0.0,1.0,-0.5833
2024-12-16,DELTA,2,0.0,0.0023,0.0033,0.0,0,0,2,0.0,0.0,0.0
2024-12-16,SCB,2,0.0,0.0012,0.0016,0.0,0,0,2,0.0,0.0,-0.25
2024-12-17,ADVANC,3,-0.6667,-0.2541,-0.0773,-0.6667,0,2,1,0.0,0.667,-0.8889
2024-12-17,AOT,2,-0.5,-0.2082,-0.0832,-0.5,0,1,1,0.0,0.5,0.1667
2024-12-17,DELTA,5,-0.2,-0.0914,-0.0448,-0.2,2,3,0,0.4,0.6,-0.0667
2024-12-17,SCB,1,0.0,0.0151,0.0216,0.0,0,0,1,0.0,0.0,-0.3333
2024-12-19,AOT,1,0.0,-0.0738,-0.1054,0.0,0,0,1,0.0,0.0,-0.1667
2024-12-19,DELTA,1,-1.0,-0.3327,-0.0467,-1.0,0,1,0,0.0,1.0,-0.4
2024-12-20,PTT,4,0.0,-0.0769,-0.0884,-0.05,1,1,2,0.25,0.25,0.0
2024-12-20,SCB,1,0.0,-0.0003,-0.0005,0.0,0,0,1,0.0,0.0,0.0
2024-12-21,PTT,1,1.0,0.3293,0.0418,1.0,1,0,0,1.0,0.0,0.3333
2024-12-22,AOT,1,-1.0,-0.2937,0.009,-1.0,0,1,0,0.0,1.0,-0.5
2024-12-22,SCB,1,0.0,0.004,0.0057,0.0,0,0,1,0.0,0.0,0.0
2024-12-23,ADVANC,1,1.0,0.3004,0.0005,1.0,1,0,0,1.0,0.0,-0.2222
2024-12-23,AOT,3,0.6667,0.2005,0.0007,0.6667,2,0,1,0.667,0.0,-0.1111
2024-12-23,PTT,3,-0.6667,-0.1569,-0.0566,-0.391,0,2,1,0.0,0.667,0.1111
2024-12-23,SCB,1,0.0,-0.0308,0.0417,-0.2,0,0,1,0.0,0.0,0.0
2024-12-24,SCB,2,-0.5,-0.1432,0.0315,-0.551,0,1,1,0.0,0.5,-0.1667
2024-12-25,ADVANC,1,1.0,0.3005,0.0007,1.0,1,0,0,1.0,0.0,0.4444
2024-12-25,AOT,1,1.0,0.3145,0.0207,1.0,1,0,0,1.0,0.0,0.2222
2024-12-25,PTT,1,1.0,0.3135,0.0193,1.0,1,0,0,1.0,0.0,0.4444
2024-12-25,SCB,1,1.0,0.3041,0.0059,1.0,1,0,0,1.0,0.0,0.1667
2024-12-26,AOT,1,0.0,0.0069,0.0099,0.0,0,0,1,0.0,0.0,0.5556
2024-12-26,DELTA,1,1.0,0.186,-0.1628,1.0,1,0,0,1.0,0.0,-0.0667
2024-12-27,AOT,1,1.0,0.1858,0.0347,0.5385,1,0,0,1.0,0.0,0.6667
2024-12-27,DELTA,1,1.0,0.1858,0.0347,0.5385,1,0,0,1.0,0.0,0.3333
2024-12-27,SCB,2,0.0,-0.0256,-0.0295,-0.0165,1,1,0,0.5,0.5,0.1667
2024-12-30,AOT,1,1.0,0.3163,0.0233,1.0,1,0,0,1.0,0.0,0.6667
2024-12-30,DELTA,1,0.0,0.0029,0.0042,0.0,0,0,1,0.0,0.0,0.6667
2024-12-30,PTT,1,0.0,-0.0573,-0.0819,0.0,0,0,1,0.0,0.0,0.1111
2025-01-01,DELTA,2,0.0,-0.0347,-0.0495,0.0,1,1,0,0.5,0.5,0.3333
2025-01-02,AOT,2,0.0,-0.0106,0.0276,-0.1,0,0,2,0.0,0.0,0.6667
2025-01-02,DELTA,7,-0.5714,-0.2271,-0.0751,-0.5816,1,5,1,0.143,0.714,-0.1905
2025-01-03,DELTA,3,0.3333,0.0593,-0.1154,0.4667,1,0,2,0.333,0.0,-0.0794
2025-01-03,PTT,2,-0.5,-0.1682,-0.026,-0.5,0,1,1,0.0,0.5,0.1667
2025-01-04,AOT,1,0.0,0.0137,0.0196,0.0,0,0,1,0.0,0.0,0.3333
2025-01-04,SCB,3,0.3333,0.1325,0.0306,0.3704,1,0,2,0.333,0.0,0.4444
2025-01-05,DELTA,2,-0.5,-0.1994,-0.0705,-0.5,0,1,1,0.0,0.5,-0.246
2025-01-06,ADVANC,1,1.0,0.3514,0.0734,1.0,1,0,0,1.0,0.0,1.0
2025-01-06,AOT,2,0.0,0.0388,0.0248,0.0714,0,0,2,0.0,0.0,0.0
2025-01-06,DELTA,3,0.0,0.0724,0.028,0.1758,1,1,1,0.333,0.333,-0.0556
2025-01-06,PTT,2,-0.5,-0.1644,-0.0511,-0.4286,0,1,1,0.0,0.5,-0.3333
2025-01-06,SCB,3,0.3333,0.2007,0.0606,0.5278,1,0,2,0.333,0.0,0.2222
2025-01-07,AOT,1,-1.0,-0.2929,0.0101,-1.0,0,1,0,0.0,1.0,-0.3333
2025-01-07,DELTA,1,1.0,0.3074,0.0105,1.0,1,0,0,1.0,0.0,0.1667
2025-01-07,PTT,2,-1.0,-0.359,-0.2,-0.7298,0,2,0,0.0,1.0,-0.6667
2025-01-07,SCB,1,0.0,-0.0747,0.0157,-0.2857,0,0,1,0.0,0.0,0.2222
2025-01-08,PTT,1,-1.0,-0.316,-0.0229,-1.0,0,1,0,0.0,1.0,-0.8333
2025-01-08,SCB,2,-1.0,-0.2957,0.0061,-1.0,0,2,0,0.0,1.0,-0.2222
2025-01-09,ADVANC,1,-1.0,-0.3161,-0.023,-1.0,0,1,0,0.0,1.0,0.3333
2025-01-09,DELTA,1,-1.0,-0.4244,-0.1777,-1.0,0,1,0,0.0,1.0,0.0
2025-01-09,PTT,1,-1.0,-0.4244,-0.1777,-1.0,0,1,0,0.0,1.0,-1.0
2025-01-09,SCB,1,-1.0,-0.2971,0.0042,-1.0,0,1,0,0.0,1.0,-0.6667
2025-01-10,PTT,2,-0.5,-0.0966,0.0,-0.3219,0,1,1,0.0,0.5,-0.8333
2025-01-10,SCB,2,1.0,0.4232,0.176,1.0,2,0,0,1.0,0.0,-0.3333
2025-01-11,PTT,1,-1.0,-0.2312,-0.2914,-0.0909,0,1,0,0.0,1.0,-0.8333
2025-01-12,ADVANC,1,1.0,0.3074,0.0106,1.0,1,0,0,1.0,0.0,0.3333
2025-01-12,DELTA,1,1.0,0.3074,0.0106,1.0,1,0,0,1.0,0.0,0.3333
2025-01-12,PTT,1,1.0,0.3074,0.0106,1.0,1,0,0,1.0,0.0,-0.1667
2025-01-12,SCB,1,1.0,0.3074,0.0106,1.0,1,0,0,1.0,0.0,0.3333
2025-01-13,AOT,3,-0.3333,-0.1421,-0.0601,-0.3333,1,2,0,0.333,0.667,-0.4444
2025-01-13,DELTA,1,-1.0,-0.2503,-0.1671,-0.4444,0,1,0,0.0,1.0,-0.3333
2025-01-13,PTT,2,-1.0,-0.3714,-0.102,-1.0,0,2,0,0.0,1.0,-0.3333
2025-01-14,ADVANC,1,-1.0,-0.2855,0.0207,-1.0,0,1,0,0.0,1.0,-0.3333
2025-01-14,AOT,1,-1.0,-0.2855,0.0207,-1.0,0,1,0,0.0,1.0,-0.7778
2025-01-14,DELTA,5,-0.8,-0.2644,-0.0583,-0.7452,0,4,1,0.0,0.8,-0.2667
2025-01-14,PTT,1,-1.0,-0.2638,-0.0657,-0.726,0,1,0,0.0,1.0,-0.3333
2025-01-14,SCB,1,-1.0,-0.2638,-0.0657,-0.726,0,1,0,0.0,1.0,0.3333
2025-01-15,PTT,1,1.0,0.2987,-0.0018,1.0,1,0,0,1.0,0.0,-0.3333
2025-01-15,SCB,3,0.0,-0.0157,0.0506,-0.1702,1,1,1,0.333,0.333,0.0
2025-01-16,DELTA,2,0.0,0.0292,-0.0119,0.125,0,0,2,0.0,0.0,-0.6
2025-01-16,PTT,1,0.0,-0.006,-0.0086,0.0,0,0,1,0.0,0.0,0.0
2025-01-16,SCB,1,-1.0,-0.2945,0.0079,-1.0,0,1,0,0.0,1.0,-0.6667
2025-01-17,ADVANC,1,1.0,0.3689,0.0984,1.0,1,0,0,1.0,0.0,0.3333
2025-01-17,AOT,1,-1.0,-0.1597,-0.0445,-0.4286,0,1,0,0.0,1.0,-0.7778
2025-01-17,DELTA,2,-1.0,-0.357,-0.0814,-1.0,0,2,0,0.0,1.0,-0.6
2025-01-17,PTT,1,0.0,0.0006,0.0009,0.0,0,0,1,0.0,0.0,0.3333
2025-01-17,SCB,2,0.0,0.0154,0.0219,0.0,1,1,0,0.5,0.5,-0.3333
2025-01-18,DELTA,1,0.0,0.0034,0.0048,0.0,0,0,1,0.0,0.0,-0.3333
2025-01-19,SCB,1,1.0,0.1734,0.0447,0.4737,1,0,0,1.0,0.0,0.0
2025-01-20,AOT,1,-1.0,-0.4329,-0.1898,-1.0,0,1,0,0.0,1.0,-1.0
2025-01-20,SCB,1,-1.0,-0.4329,-0.1898,-1.0,0,1,0,0.0,1.0,0.0
2025-01-21,DELTA,1,0.0,0.0596,0.0851,0.0,0,0,1,0.0,0.0,-0.3333
2025-01-21,PTT,1,1.0,0.3037,0.0053,1.0,1,0,0,1.0,0.0,0.3333
2025-01-21,SCB,7,0.2857,0.1224,0.0033,0.4004,3,1,3,0.429,0.143,0.0952
2025-01-22,SCB,4,0.5,0.0952,0.021,0.2682,2,0,2,0.5,0.0,-0.0714
2025-01-23,SCB,1,1.0,0.334,0.0486,1.0,1,0,0,1.0,0.0,0.5952
2025-01-24,AOT,3,0.0,-0.0396,-0.0089,-0.1111,0,0,3,0.0,0.0,-0.6667
2025-01-24,PTT,2,0.5,0.1536,0.0052,0.5,1,0,1,0.5,0.0,0.5
2025-01-24,SCB,1,1.0,0.208,0.0664,0.5385,1,0,0,1.0,0.0,0.8333
2025-01-25,AOT,1,0.0,-0.034,-0.0486,0.0,0,0,1,0.0,0.0,-0.3333
2025-01-26,PTT,1,1.0,0.3059,0.0085,1.0,1,0,0,1.0,0.0,0.8333
2025-01-27,ADVANC,2,0.0,-0.03,0.0001,-0.1,0,0,2,0.0,0.0,0.0
2025-01-27,AOT,1,-1.0,-0.3131,-0.0187,-1.0,0,1,0,0.0,1.0,-0.3333
2025-01-27,DELTA,2,-1.0,-0.3258,-0.0369,-1.0,0,2,0,0.0,1.0,-0.3333
2025-01-28,DELTA,1,0.0,-0.0448,-0.064,0.0,0,0,1,0.0,0.0,-0.3333
2025-01-29,PTT,2,0.5,0.1316,-0.0024,0.4444,1,0,1,0.5,0.0,0.6667
2025-01-29,SCB,2,0.5,0.1316,-0.0024,0.4444,1,0,1,0.5,0.0,0.8333
2025-01-30,ADVANC,1,0.0,-0.0579,0.003,-0.2,0,0,1,0.0,0.0,0.3333
2025-01-30,PTT,1,1.0,0.3021,0.003,1.0,1,0,0,1.0,0.0,0.8333
2025-01-30,SCB,1,0.0,0.073,0.0567,0.1111,0,0,1,0.0,0.0,0.5
2025-01-31,ADVANC,1,-1.0,-0.3796,-0.1137,-1.0,0,1,0,0.0,1.0,-0.3333
2025-01-31,PTT,2,0.0,0.0025,0.132,-0.3,0,0,2,0.0,0.0,0.5
2025-01-31,SCB,2,0.5,0.3084,0.2026,0.5556,1,0,1,0.5,0.0,0.3333
2025-02-02,ADVANC,1,0.0,0.0057,0.0082,0.0,0,0,1,0.0,0.0,-0.3333
2025-02-02,SCB,2,0.5,0.1636,0.0195,0.5,1,0,1,0.5,0.0,0.3333
2025-02-03,ADVANC,2,0.5,0.1426,-0.0105,0.5,1,0,1,0.5,0.0,-0.1667
2025-02-03,DELTA,1,0.0,-0.1275,-0.0912,-0.2121,0,0,1,0.0,0.0,-0.3333
2025-02-03,PTT,2,0.0,0.0434,-0.0452,0.25,1,1,0,0.5,0.5,0.3333
2025-02-03,SCB,1,1.0,0.2842,-0.0226,1.0,1,0,0,1.0,0.0,0.6667
2025-02-04,PTT,1,1.0,0.3977,0.1395,1.0,1,0,0,1.0,0.0,0.3333
2025-02-05,DELTA,4,-1.0,-0.2922,-0.079,-0.7897,0,4,0,0.0,1.0,-0.3333
2025-02-07,ADVANC,2,1.0,0.236,0.0122,0.758,2,0,0,1.0,0.0,0.5
2025-02-07,DELTA,1,0.0,-0.0494,0.0051,-0.1765,0,0,1,0.0,0.0,-0.3333
2025-02-07,SCB,1,-1.0,-0.4007,-0.1439,-1.0,0,1,0,0.0,1.0,0.1667
2025-02-10,ADVANC,1,0.0,-0.0545,0.0079,-0.2,0,0,1,0.0,0.0,0.5
2025-02-10,PTT,2,0.0,-0.0218,0.0118,-0.1,0,0,2,0.0,0.0,0.3333
2025-02-10,SCB,2,0.0,-0.0218,0.0118,-0.1,0,0,2,0.0,0.0,0.0
2025-02-11,ADVANC,2,0.0,-0.0012,-0.0017,0.0,0,0,2,0.0,0.0,0.3333
2025-02-11,DELTA,2,0.5,0.1602,0.0279,0.469,1,0,1,0.5,0.0,-0.1667
2025-02-11,SCB,1,0.0,-0.0523,0.011,-0.2,0,0,1,0.0,0.0,-0.3333
2025-02-13,ADVANC,2,0.5,0.1312,-0.0382,0.5263,1,0,1,0.5,0.0,0.1667
2025-02-13,DELTA,2,0.0,-0.09,-0.0586,-0.1634,0,0,2,0.0,0.0,0.1667
2025-02-13,SCB,1,1.0,0.3018,0.0026,1.0,1,0,0,1.0,0.0,0.3333
2025-02-14,ADVANC,1,1.0,0.2936,-0.0092,1.0,1,0,0,1.0,0.0,0.5
2025-02-14,AOT,4,-0.75,-0.2788,-0.1452,-0.5906,0,3,1,0.0,0.75,-0.5833
2025-02-14,DELTA,3,-0.3333,-0.0963,0.0084,-0.3406,0,1,2,0.0,0.333,0.0556
2025-02-14,PTT,2,-0.5,-0.2184,-0.0058,-0.7143,0,1,1,0.0,0.5,0.1667
2025-02-14,SCB,5,-0.4,-0.1499,-0.1096,-0.2439,1,3,1,0.2,0.6,0.2
2025-02-15,AOT,1,0.0,-0.1116,-0.0523,-0.25,0,0,1,0.0,0.0,-0.5833
2025-02-16,AOT,2,-1.0,-0.4699,-0.2428,-1.0,0,2,0,0.0,1.0,-0.5833
2025-02-16,DELTA,2,0.0,-0.0794,-0.1136,0.0,1,1,0,0.5,0.5,-0.1111
2025-02-16,SCB,1,-1.0,-0.4754,-0.2506,-1.0,0,1,0,0.0,1.0,-0.1333
2025-02-17,AOT,13,-0.1538,-0.09,-0.084,-0.1041,3,5,5,0.231,0.385,-0.3846
2025-02-17,DELTA,12,-0.5,-0.1759,-0.1038,-0.3441,2,8,2,0.167,0.667,-0.2778
2025-02-17,SCB,2,0.0,-0.0703,-0.1446,0.1031,1,1,0,0.5,0.5,-0.4667
2025-02-18,DELTA,3,-0.3333,-0.1445,-0.0534,-0.3571,0,1,2,0.0,0.333,-0.2778
2025-02-18,PTT,2,0.0,-0.0069,0.0106,-0.0478,0,0,2,0.0,0.0,-0.1667
2025-02-18,SCB,1,1.0,0.3066,0.0094,1.0,1,0,0,1.0,0.0,0.0
2025-02-19,ADVANC,1,0.0,0.0324,-0.0013,0.1111,0,0,1,0.0,0.0,0.5
2025-02-19,AOT,2,-0.5,-0.0241,-0.1058,0.1666,0,1,1,0.0,0.5,-0.5513
2025-02-19,DELTA,1,1.0,0.3276,0.0394,1.0,1,0,0,1.0,0.0,0.0556
2025-02-19,SCB,4,1.0,0.279,0.0116,0.9032,4,0,0,1.0,0.0,0.6667
2025-02-20,ADVANC,1,-1.0,-0.3973,-0.139,-1.0,0,1,0,0.0,1.0,0.0
2025-02-20,DELTA,1,0.0,0.0476,0.0068,0.1429,0,0,1,0.0,0.0,0.2222
2025-02-20,PTT,1,0.0,-0.1014,0.0199,-0.3846,0,0,1,0.0,0.0,-0.1667
2025-02-20,SCB,1,0.0,0.0476,0.0068,0.1429,0,0,1,0.0,0.0,0.6667
2025-02-21,ADVANC,1,0.0,0.1037,0.0257,0.2857,0,0,1,0.0,0.0,-0.3333
2025-02-21,PTT,6,0.3333,0.0905,-0.0307,0.3734,3,1,2,0.5,0.167,0.1111
2025-02-21,SCB,3,0.0,0.0214,0.0102,0.0476,1,1,1,0.333,0.333,0.3333
2025-02-22,PTT,1,1.0,0.3011,0.0016,1.0,1,0,0,1.0,0.0,0.4444
2025-02-23,PTT,1,0.0,-0.0629,-0.0042,-0.2,0,0,1,0.0,0.0,0.4444
2025-02-24,AOT,1,0.0,-0.0912,-0.0078,-0.2857,0,0,1,0.0,0.0,-0.2179
2025-02-24,PTT,2,0.0,0.053,0.0042,0.1666,0,0,2,0.0,0.0,0.3333
2025-02-24,SCB,2,0.0,-0.0448,-0.0028,-0.1428,0,0,2,0.0,0.0,0.0
2025-02-25,AOT,1,1.0,0.287,-0.0185,1.0,1,0,0,1.0,0.0,0.1667
2025-02-25,PTT,1,0.0,-0.0352,-0.0173,-0.0769,0,0,1,0.0,0.0,0.0
2025-02-25,SCB,1,0.0,-0.1415,0.0121,-0.5,0,0,1,0.0,0.0,0.0
2025-02-26,ADVANC,1,1.0,0.3057,0.0082,1.0,1,0,0,1.0,0.0,0.0
2025-02-26,PTT,2,-0.5,-0.101,-0.0192,-0.2916,0,1,1,0.0,0.5,-0.1667
2025-02-26,SCB,2,-1.0,-0.2287,-0.001,-0.76,0,2,0,0.0,1.0,-0.3333
2025-02-28,DELTA,1,-1.0,-0.3902,-0.1289,-1.0,0,1,0,0.0,1.0,0.0
2025-02-28,SCB,1,0.0,0.0562,-0.0268,0.25,0,0,1,0.0,0.0,-0.3333
2025-03-01,ADVANC,1,0.0,0.0005,0.0007,0.0,0,0,1,0.0,0.0,0.3333
2025-03-02,SCB,3,0.3333,0.042,0.001,0.1376,1,0,2,0.333,0.0,-0.2222
2025-03-03,SCB,1,1.0,0.3013,0.0019,1.0,1,0,0,1.0,0.0,0.4444
2025-03-04,AOT,1,0.0,-0.0548,-0.0558,-0.0526,0,0,1,0.0,0.0,0.3333
2025-03-04,SCB,4,0.25,0.0822,-0.0051,0.2857,1,0,3,0.25,0.0,0.5278
2025-03-05,AOT,2,0.5,0.1918,0.0146,0.6052,1,0,1,0.5,0.0,0.5
2025-03-05,DELTA,1,0.0,0.0706,0.0107,0.2105,0,0,1,0.0,0.0,-0.3333
2025-03-06,ADVANC,1,0.0,-0.0422,0.001,-0.1429,0,0,1,0.0,0.0,0.3333
2025-03-06,AOT,1,-1.0,-0.3518,-0.074,-1.0,0,1,0,0.0,1.0,-0.1667
2025-03-06,DELTA,2,-0.5,-0.1122,-0.1059,-0.127,0,1,1,0.0,0.5,-0.5
2025-03-06,PTT,3,0.3333,0.1301,0.0085,0.4139,1,0,2,0.333,0.0,-0.0556
2025-03-06,SCB,2,0.5,0.1285,-0.0001,0.4286,1,0,1,0.5,0.0,0.5833
2025-03-07,AOT,2,0.5,0.1242,-0.037,0.5,1,0,1,0.5,0.0,0.0
2025-03-07,DELTA,1,0.0,0.1185,0.0264,0.3333,0,0,1,0.0,0.0,-0.1667
2025-03-08,SCB,1,1.0,0.3,0.0,1.0,1,0,0,1.0,0.0,0.5833
2025-03-09,DELTA,1,0.0,-0.0208,-0.0297,0.0,0,0,1,0.0,0.0,-0.1667
2025-03-10,DELTA,2,-1.0,-0.395,-0.1357,-1.0,0,2,0,0.0,1.0,-0.3333
2025-03-10,PTT,1,0.0,-0.0123,-0.0176,0.0,0,0,1,0.0,0.0,-0.0556
2025-03-10,SCB,2,-0.5,-0.1438,-0.0217,-0.4286,0,1,1,0.0,0.5,0.3333
2025-03-11,AOT,1,0.0,0.006,0.0086,0.0,0,0,1,0.0,0.0,-0.1667
2025-03-11,DELTA,1,1.0,0.3182,0.026,1.0,1,0,0,1.0,0.0,0.0
2025-03-11,PTT,3,0.0,-0.0399,-0.057,0.0,1,1,1,0.333,0.333,0.1111
2025-03-12,ADVANC,1,0.0,-0.0377,0.0099,-0.1489,0,0,1,0.0,0.0,0.0
2025-03-12,DELTA,1,1.0,0.3031,0.0044,1.0,1,0,0,1.0,0.0,0.3333
2025-03-12,PTT,1,0.0,-0.0067,-0.0096,0.0,0,0,1,0.0,0.0,0.0
2025-03-13,PTT,2,0.5,0.1574,0.0105,0.5,1,0,1,0.5,0.0,0.1667
2025-03-13,SCB,1,0.0,-0.0047,-0.0067,0.0,0,0,1,0.0,0.0,0.1667
2025-03-14,AOT,2,0.5,0.1785,0.0408,0.5,1,0,1,0.5,0.0,0.3333
2025-03-14,SCB,1,0.0,-0.0124,-0.0177,0.0,0,0,1,0.0,0.0,-0.1667
2025-03-15,SCB,1,0.0,0.0022,0.0032,0.0,0,0,1,0.0,0.0,0.0
2025-03-16,AOT,1,-1.0,-0.3252,-0.036,-1.0,0,1,0,0.0,1.0,-0.1667
2025-03-18,AOT,1,0.0,0.0043,0.0062,0.0,0,0,1,0.0,0.0,-0.1667
2025-03-18,DELTA,2,-0.5,-0.1663,-0.0481,-0.4421,0,1,1,0.0,0.5,0.5
2025-03-18,PTT,1,0.0,0.0565,-0.0004,0.1892,0,0,1,0.0,0.0,0.1667
2025-03-18,SCB,2,0.0,-0.0079,-0.0113,0.0,1,1,0,0.5,0.5,0.0
2025-03-19,ADVANC,2,0.0,-0.0038,-0.0054,0.0,0,0,2,0.0,0.0,0.0
2025-03-19,AOT,2,0.0,-0.0005,-0.0008,0.0,0,0,2,0.0,0.0,-0.3333
2025-03-19,DELTA,2,0.5,0.158,0.0114,0.5,1,0,1,0.5,0.0,0.3333
2025-03-19,SCB,2,0.0,0.1186,-0.0168,0.4345,0,0,2,0.0,0.0,0.0
2025-03-20,PTT,3,0.6667,0.2373,-0.0022,0.7959,2,0,1,0.667,0.0,0.3889
2025-03-20,SCB,2,0.5,0.1555,0.0078,0.5,1,0,1,0.5,0.0,0.1667
2025-03-23,PTT,2,0.5,0.0833,-0.3095,1.0,1,0,1,0.5,0.0,0.3889
2025-03-24,ADVANC,1,0.0,0.1496,0.0189,0.4545,0,0,1,0.0,0.0,0.0
2025-03-24,AOT,1,1.0,0.3018,0.0026,1.0,1,0,0,1.0,0.0,0.3333
2025-03-24,PTT,4,0.5,0.1422,0.0008,0.4722,2,0,2,0.5,0.0,0.5556
2025-03-24,SCB,2,0.5,0.2256,0.0106,0.7272,1,0,1,0.5,0.0,0.3333
2025-03-25,ADVANC,1,0.0,0.0071,0.0102,0.0,0,0,1,0.0,0.0,0.0
2025-03-25,DELTA,2,-0.5,-0.1141,0.0056,-0.3934,0,1,1,0.0,0.5,-0.1667
2025-03-25,PTT,1,0.0,-0.0331,0.0003,-0.1111,0,0,1,0.0,0.0,0.3333
2025-03-26,ADVANC,1,-1.0,-0.2894,0.0152,-1.0,0,1,0,0.0,1.0,-0.3333
2025-03-26,DELTA,1,0.0,-0.0907,-0.0071,-0.2857,0,0,1,0.0,0.0,0.0
2025-03-26,SCB,2,0.5,0.2001,0.0716,0.5,1,0,1,0.5,0.0,0.5
2025-03-27,DELTA,2,-1.0,-0.338,-0.1058,-0.88,0,2,0,0.0,1.0,-0.5
2025-03-28,AOT,1,-1.0,-0.2787,0.0305,-1.0,0,1,0,0.0,1.0,0.0
2025-03-28,PTT,4,0.75,0.18,-0.0644,0.75,3,0,1,0.75,0.0,0.4167
2025-03-30,PTT,2,0.0,0.0537,0.0099,0.156,0,0,2,0.0,0.0,0.25
2025-03-30,SCB,1,0.0,-0.02,-0.0286,0.0,0,0,1,0.0,0.0,0.3333
2025-03-31,DELTA,1,-1.0,-0.4048,-0.1497,-1.0,0,1,0,0.0,1.0,-0.6667
2025-03-31,PTT,1,1.0,0.3087,0.0125,1.0,1,0,0,1.0,0.0,0.5833
2025-03-31,SCB,1,-1.0,-0.4048,-0.1497,-1.0,0,1,0,0.0,1.0,-0.1667
2025-04-01,ADVANC,1,1.0,0.3097,0.0139,1.0,1,0,0,1.0,0.0,0.0
2025-04-01,DELTA,3,0.0,-0.0844,-0.0206,-0.2333,0,0,3,0.0,0.0,-0.6667
2025-04-01,PTT,1,1.0,0.287,-0.0185,1.0,1,0,0,1.0,0.0,0.6667
2025-04-02,ADVANC,1,0.0,0.0088,0.0126,0.0,0,0,1,0.0,0.0,0.0
2025-04-02,DELTA,2,0.0,-0.0355,0.006,-0.1325,0,0,2,0.0,0.0,-0.3333
2025-04-02,PTT,1,0.0,-0.0026,-0.0037,0.0,0,0,1,0.0,0.0,0.6667
2025-04-03,ADVANC,1,1.0,0.3313,0.0447,1.0,1,0,0,1.0,0.0,0.6667
2025-04-03,AOT,1,0.0,-0.0096,-0.0137,0.0,0,0,1,0.0,0.0,0.0
2025-04-03,DELTA,3,-0.6667,-0.1743,-0.0586,-0.4444,0,2,1,0.0,0.667,-0.2222
2025-04-04,SCB,2,-1.0,-0.2862,-0.0782,-0.7714,0,2,0,0.0,1.0,-0.6667
2025-04-06,DELTA,2,0.0,-0.0691,-0.0987,0.0,0,0,2,0.0,0.0,-0.2222
2025-04-07,AOT,1,0.0,0.0039,0.0056,0.0,0,0,1,0.0,0.0,-0.3333
2025-04-07,DELTA,1,0.0,0.0039,0.0056,0.0,0,0,1,0.0,0.0,-0.2222
2025-04-07,PTT,1,0.0,0.0039,0.0056,0.0,0,0,1,0.0,0.0,0.3333
